Row_ID,Order_ID,Order_Date,Ship_Date,Customer_Name,Segment,City,Category,Product_Name,Sales,Quantity,Discount,Profit
606,ORD00606,14-10-2024,18-10-2024,Jordan Klein,Corporate,Chennai,Beauty,They Fashion,3004.81,8,0.45,926.27
607,ORD00607,29-04-2026,30-04-2026,Christopher Simmons,Corporate,Pune,Furniture,Sense Grocery,4659.36,10,0.35,1367.46
608,ORD00608,11-10-2025,15-10-2025,Abigail Frank,Corporate,Delhi,Furniture,Teacher Furniture,5484.44,5,0.44,398.83
609,ORD00609,17-03-2025,23-03-2025,Justin Vazquez,Corporate,Chennai,Furniture,Fight Fashion,8089.71,9,0.04,277.93
610,ORD00610,14-10-2024,18-10-2024,Julian Wolfe,Consumer,Mumbai,Furniture,Share Beauty,2477.68,1,0.06,128.61
611,ORD00611,21-06-2025,28-06-2025,Richard Miller,Home Office,Mumbai,Fashion,Team Electronics,3048.87,8,0.11,-60.2
612,ORD00612,08-07-2024,13-07-2024,Ann Riddle,Corporate,Hyderabad,Electronics,Notice Electronics,5755.61,6,0.11,503.24
613,ORD00613,11-12-2024,18-12-2024,Kyle Edwards,Consumer,Mumbai,Beauty,Address Furniture,6676.65,8,0.03,501.66
614,ORD00614,16-12-2024,17-12-2024,Dustin Curtis,Consumer,Pune,Electronics,Positive Electronics,6088.76,5,0.25,-1138.88
615,ORD00615,04-12-2025,06-12-2025,Lawrence Cross,Consumer,Hyderabad,Beauty,Up Beauty,8335.58,9,0.33,104.53
616,ORD00616,23-03-2026,28-03-2026,Michael Mccann,Consumer,Pune,Fashion,Stock Electronics,9716.43,10,0.26,-781.85
617,ORD00617,20-01-2026,23-01-2026,Jill Burch,Consumer,Mumbai,Beauty,Cold Electronics,4407.02,2,0.43,1249.55
618,ORD00618,13-02-2026,14-02-2026,William Edwards,Corporate,Bangalore,Beauty,Official Furniture,4535.15,6,0.16,346.55
619,ORD00619,26-07-2025,01-08-2025,William Kelly,Corporate,Delhi,Fashion,Year Beauty,1180.56,2,0.05,219.55
620,ORD00620,10-09-2024,11-09-2024,John Wood,Home Office,Bangalore,Fashion,Stay Electronics,2906.23,1,0.03,-212.12
621,ORD00621,05-05-2026,06-05-2026,Shannon Smith,Consumer,Mumbai,Beauty,Partner Fashion,9946.06,2,0.05,-820.75
622,ORD00622,14-05-2025,15-05-2025,Lori Harris,Corporate,Pune,Furniture,Part Beauty,1226,10,0.48,191.28
623,ORD00623,17-03-2025,23-03-2025,Joseph Lowe,Home Office,Hyderabad,Beauty,Popular Beauty,1197.27,1,0.22,357.63
624,ORD00624,22-10-2025,28-10-2025,Nicole Rodgers,Corporate,Mumbai,Beauty,Might Grocery,8858.11,2,0.27,53.72
625,ORD00625,05-11-2024,12-11-2024,Whitney Brooks,Corporate,Pune,Grocery,Total Furniture,9813.9,10,0.39,-1126.21
626,ORD00626,20-09-2024,27-09-2024,Rachel Lucas,Corporate,Delhi,Furniture,Recognize Furniture,3705.04,8,0.45,408.62
627,ORD00627,15-12-2025,16-12-2025,James Yates,Consumer,Hyderabad,Furniture,Performance Furniture,8920.97,8,0.34,-1081.83
628,ORD00628,19-07-2024,20-07-2024,Krista Myers,Corporate,Mumbai,Beauty,Drive Furniture,7161.46,10,0.3,13.43
629,ORD00629,26-01-2025,27-01-2025,Marcia Santiago,Home Office,Hyderabad,Fashion,Exactly Furniture,106.71,8,0.3,7.73
630,ORD00630,15-12-2024,16-12-2024,Christopher Valdez,Corporate,Pune,Furniture,Money Beauty,4687.29,9,0.03,445.28
631,ORD00631,08-03-2026,10-03-2026,Ashley Snyder,Home Office,Bangalore,Electronics,Break Beauty,9530.66,8,0.2,-116.35
632,ORD00632,11-03-2025,12-03-2025,Gabriel Jefferson,Consumer,Chennai,Electronics,Bad Furniture,5707.99,9,0.34,-197.32
633,ORD00633,16-06-2025,23-06-2025,Richard Martin,Consumer,Bangalore,Grocery,Perhaps Grocery,3765.62,9,0.08,839.49
634,ORD00634,08-10-2024,09-10-2024,Patrick Jackson,Home Office,Hyderabad,Grocery,Need Electronics,9536.23,2,0.35,-197.34
635,ORD00635,07-02-2025,11-02-2025,Patricia Baker,Consumer,Pune,Furniture,Event Furniture,4693.71,10,0.37,896.9
636,ORD00636,05-06-2025,09-06-2025,Jack Duran,Corporate,Pune,Electronics,Mr Furniture,2243.73,2,0.02,342.69
637,ORD00637,20-12-2025,25-12-2025,Mr. Mike Evans,Corporate,Chennai,Furniture,Agree Fashion,9546.73,8,0.47,454.82
638,ORD00638,27-12-2025,31-12-2025,Gregory Hardin,Corporate,Delhi,Furniture,That Grocery,4972.82,6,0.19,186.45
639,ORD00639,24-07-2025,30-07-2025,Joseph Watson,Corporate,Delhi,Furniture,Century Fashion,1488.26,8,0.14,210.2
640,ORD00640,19-02-2025,26-02-2025,Laura Price,Consumer,Chennai,Furniture,Push Electronics,8531.01,6,0.31,-579.91
641,ORD00641,24-12-2025,29-12-2025,Kathryn Gardner,Home Office,Mumbai,Furniture,Great Fashion,9079.67,1,0.09,-786.85
642,ORD00642,11-04-2026,12-04-2026,Anthony Rogers,Home Office,Bangalore,Fashion,Agent Electronics,7744.05,4,0.01,2514.37
643,ORD00643,31-07-2024,04-08-2024,Mary Martinez,Corporate,Delhi,Grocery,Fight Fashion,5912.37,7,0.41,306.55
644,ORD00644,07-04-2025,14-04-2025,Wendy Macias,Home Office,Bangalore,Electronics,Left Electronics,7574.12,2,0.42,907.79
645,ORD00645,29-11-2024,01-12-2024,Dawn Snyder,Consumer,Hyderabad,Fashion,Of Electronics,8791.97,3,0.31,-1547
646,ORD00646,10-10-2024,12-10-2024,Cameron Kline,Consumer,Delhi,Grocery,Model Grocery,5252.6,10,0.29,775.42
647,ORD00647,17-01-2025,23-01-2025,Jessica Fleming,Consumer,Mumbai,Beauty,Pay Beauty,4246.96,1,0.39,1209.76
648,ORD00648,30-10-2025,31-10-2025,Jane Massey,Home Office,Bangalore,Beauty,Boy Furniture,2412.43,4,0.08,-1.14
649,ORD00649,12-08-2024,15-08-2024,Tony Williams,Consumer,Chennai,Fashion,Central Electronics,8088.69,5,0.04,-1523.71
650,ORD00650,01-01-2025,05-01-2025,Emily Rodriguez,Consumer,Mumbai,Grocery,Cut Furniture,1630.24,8,0.32,-40.29
651,ORD00651,25-02-2025,02-03-2025,Peter Hart,Consumer,Bangalore,Beauty,Project Grocery,7207.65,10,0.4,-1209.72
652,ORD00652,12-05-2025,14-05-2025,Dean Taylor,Home Office,Mumbai,Grocery,Sign Fashion,9093.46,6,0.09,-541.07
653,ORD00653,19-04-2025,25-04-2025,Kyle Ayers,Consumer,Chennai,Electronics,Hear Fashion,2869.3,8,0.15,451.96
654,ORD00654,25-05-2025,27-05-2025,Dawn Gallagher,Consumer,Pune,Grocery,At Beauty,6236.48,2,0.16,1792.05
655,ORD00655,22-03-2025,28-03-2025,Hector Johnson,Corporate,Hyderabad,Grocery,Easy Grocery,9554.24,1,0.2,2001.17
656,ORD00656,27-07-2025,03-08-2025,Theresa Chambers,Consumer,Delhi,Beauty,Any Beauty,9311.64,5,0.44,-364.64
657,ORD00657,04-09-2025,10-09-2025,Johnathan Wallace,Corporate,Pune,Fashion,Not Fashion,8361.81,10,0.29,562.54
658,ORD00658,17-09-2024,20-09-2024,Renee Charles,Home Office,Hyderabad,Furniture,Show Fashion,2027.17,7,0.05,-134.66
659,ORD00659,22-02-2026,01-03-2026,Anna Jones,Consumer,Delhi,Furniture,Individual Fashion,4025.08,3,0.49,-265.01
660,ORD00660,13-07-2024,18-07-2024,Anthony Vasquez,Home Office,Pune,Beauty,Peace Beauty,8825.78,5,0.38,-824.29
661,ORD00661,24-01-2025,25-01-2025,Traci Brooks,Corporate,Chennai,Grocery,Price Fashion,1244.85,6,0.17,384.95
662,ORD00662,29-12-2025,03-01-2026,Juan Walters,Consumer,Pune,Fashion,Would Fashion,9075.87,10,0.36,2759.75
663,ORD00663,13-09-2024,20-09-2024,Jason Cox,Home Office,Pune,Electronics,Than Beauty,858.16,10,0.24,123.24
664,ORD00664,19-11-2025,23-11-2025,Sheila Pierce,Consumer,Mumbai,Fashion,Usually Electronics,5500.22,2,0.2,-359.26
665,ORD00665,03-08-2024,08-08-2024,Mary Cain,Consumer,Chennai,Grocery,Phone Grocery,7722.09,3,0.49,2259.15
666,ORD00666,09-07-2025,14-07-2025,Jim Cordova,Consumer,Mumbai,Beauty,Less Grocery,4436.47,9,0.43,801.21
667,ORD00667,26-06-2025,30-06-2025,Evan Reid,Consumer,Pune,Grocery,System Furniture,8543.75,2,0.39,2819.74
668,ORD00668,20-05-2025,27-05-2025,Christopher Rice,Home Office,Mumbai,Fashion,Purpose Electronics,7298.49,6,0.12,473.79
669,ORD00669,10-05-2024,17-05-2024,Lindsay Ryan,Home Office,Chennai,Electronics,Trade Fashion,1534.46,2,0.15,134.62
670,ORD00670,04-06-2024,10-06-2024,Katelyn Bell DDS,Corporate,Pune,Electronics,Agent Fashion,115.6,7,0.47,17.99
671,ORD00671,11-03-2026,15-03-2026,Shannon Ryan,Consumer,Pune,Electronics,Part Electronics,589.33,8,0.03,93.01
672,ORD00672,03-10-2024,08-10-2024,Craig Hall,Corporate,Mumbai,Furniture,Whom Fashion,2435.02,10,0.01,328.37
673,ORD00673,24-04-2026,29-04-2026,Antonio Garcia,Consumer,Hyderabad,Fashion,Leave Fashion,1096.69,3,0.42,333.46
674,ORD00674,31-03-2025,05-04-2025,Henry Adams,Home Office,Delhi,Electronics,See Electronics,9721.87,1,0.26,283.51
675,ORD00675,31-01-2025,06-02-2025,Anna Fletcher,Corporate,Pune,Grocery,North Grocery,7132.33,7,0.14,1615.99
676,ORD00676,10-08-2025,13-08-2025,Christina Brown,Corporate,Hyderabad,Furniture,War Grocery,1036.2,4,0.32,-162.41
677,ORD00677,20-08-2025,21-08-2025,Robert Ferguson,Consumer,Bangalore,Beauty,Large Beauty,6217.24,7,0.18,705.02
678,ORD00678,24-02-2026,26-02-2026,Charles Robinson,Corporate,Delhi,Grocery,Vote Electronics,4861.08,6,0.12,-372.76
679,ORD00679,30-01-2026,02-02-2026,Christopher English,Consumer,Pune,Furniture,Large Beauty,7582.78,10,0.17,-812.12
680,ORD00680,09-12-2025,13-12-2025,Curtis Vaughn,Corporate,Mumbai,Fashion,Short Grocery,5302.22,8,0.07,893.2
681,ORD00681,09-11-2024,14-11-2024,Robert West,Home Office,Pune,Furniture,Audience Beauty,9064.34,8,0.15,2278.94
682,ORD00682,19-08-2024,20-08-2024,Jessica Thompson,Home Office,Hyderabad,Fashion,Down Grocery,9565.42,1,0.35,-683.49
683,ORD00683,11-04-2026,12-04-2026,Rebecca Murray,Corporate,Chennai,Furniture,Exist Fashion,1284.04,5,0.25,-227.24
684,ORD00684,07-06-2024,09-06-2024,Terry Hopkins,Home Office,Chennai,Fashion,West Fashion,8896.33,2,0.31,1644.48
685,ORD00685,11-04-2025,17-04-2025,David Hamilton,Corporate,Delhi,Fashion,Agency Furniture,3046.12,1,0.47,966.84
686,ORD00686,07-12-2024,11-12-2024,Taylor Maldonado,Home Office,Delhi,Fashion,Young Furniture,7783.71,4,0.31,-1304.01
687,ORD00687,05-04-2025,10-04-2025,Gregory Decker,Corporate,Bangalore,Grocery,Owner Furniture,9001.63,3,0.13,2813.01
688,ORD00688,24-05-2025,30-05-2025,Carol Williams,Corporate,Pune,Electronics,Six Fashion,785.65,8,0.34,46.2
689,ORD00689,23-11-2025,24-11-2025,Frederick Delgado,Corporate,Mumbai,Beauty,Word Grocery,7937.76,3,0.3,-327.08
690,ORD00690,24-06-2024,27-06-2024,Eric Hardy,Consumer,Mumbai,Grocery,Enough Grocery,6409.54,8,0.3,1927.81
691,ORD00691,17-06-2024,18-06-2024,Omar Clarke,Corporate,Pune,Furniture,Could Grocery,9209.27,7,0.35,-887.63
692,ORD00692,29-10-2025,02-11-2025,Jeffrey Turner,Corporate,Pune,Furniture,Ago Grocery,3701.81,6,0.43,-265.3
693,ORD00693,18-09-2024,25-09-2024,Sarah Wallace,Home Office,Chennai,Fashion,Itself Beauty,5934.96,4,0.43,78.33
694,ORD00694,19-12-2024,23-12-2024,Kirsten Morris,Home Office,Delhi,Grocery,Career Beauty,2302.43,6,0.1,-225.87
695,ORD00695,03-07-2025,10-07-2025,Jesus Alvarado,Home Office,Hyderabad,Grocery,Music Beauty,733.66,2,0.39,216.29
696,ORD00696,21-10-2024,27-10-2024,Madison Hood,Corporate,Pune,Furniture,Know Electronics,4899.9,1,0.31,-294.45
697,ORD00697,03-04-2026,06-04-2026,Brian Contreras,Consumer,Bangalore,Fashion,Issue Grocery,5418.8,10,0.13,-86.53
698,ORD00698,10-09-2025,16-09-2025,Shane Hill,Corporate,Hyderabad,Grocery,Rise Electronics,5540.92,6,0.2,316.23
699,ORD00699,22-07-2025,29-07-2025,Elizabeth Boone,Home Office,Bangalore,Beauty,Clear Grocery,9803.96,4,0.33,2853.76
700,ORD00700,20-12-2024,22-12-2024,Sabrina Sims,Consumer,Delhi,Grocery,Part Electronics,1402.46,9,0.33,353.59
701,ORD00701,17-07-2025,23-07-2025,Leah Hernandez,Corporate,Pune,Beauty,Town Electronics,9605.9,7,0.19,2987.77
702,ORD00702,18-08-2025,23-08-2025,Brian Stevens,Consumer,Chennai,Electronics,To Fashion,917.12,8,0.12,220.23
703,ORD00703,14-12-2025,18-12-2025,Barbara Perez,Corporate,Delhi,Grocery,Ability Grocery,1459.52,6,0.35,-66.73
704,ORD00704,29-08-2024,05-09-2024,John Moreno,Corporate,Bangalore,Beauty,When Electronics,4746.89,7,0.35,1125.6
705,ORD00705,07-11-2025,11-11-2025,Nicholas Robinson,Home Office,Bangalore,Beauty,Teacher Grocery,3807.25,8,0.42,-26.03
706,ORD00706,03-08-2025,06-08-2025,Linda Stephens,Home Office,Pune,Beauty,Any Fashion,4010.38,8,0.21,1182.47
707,ORD00707,23-04-2025,25-04-2025,Patricia Wall,Corporate,Chennai,Beauty,How Furniture,7734.95,6,0.27,-248.73
708,ORD00708,10-03-2025,13-03-2025,Catherine Mitchell,Home Office,Hyderabad,Grocery,Beyond Beauty,3033.96,7,0.04,242.7
709,ORD00709,23-06-2024,30-06-2024,Shawn Taylor,Consumer,Delhi,Beauty,Way Fashion,9176.39,2,0.2,1516.5
710,ORD00710,11-10-2024,16-10-2024,Stephanie Young,Corporate,Mumbai,Electronics,Concern Grocery,7787.39,5,0.25,-156.5
711,ORD00711,13-06-2024,16-06-2024,Trevor King,Consumer,Delhi,Beauty,Cover Electronics,8670.71,2,0.09,1603.32
712,ORD00712,05-04-2025,09-04-2025,Ashley Spencer,Home Office,Bangalore,Electronics,Around Grocery,6356.21,6,0.11,-800.43
713,ORD00713,04-12-2025,05-12-2025,Caitlin Davis,Consumer,Delhi,Fashion,Development Fashion,9598.27,4,0.49,-285.61
714,ORD00714,28-09-2025,30-09-2025,Robert Bright,Consumer,Hyderabad,Fashion,Know Grocery,7224.46,9,0.01,-1063.36
715,ORD00715,17-05-2025,19-05-2025,Brian White,Home Office,Bangalore,Furniture,Material Furniture,5029.91,2,0.13,105.13
716,ORD00716,16-07-2025,18-07-2025,Tammy Hart,Consumer,Bangalore,Furniture,Land Fashion,7435.81,6,0.4,2431.71
717,ORD00717,21-10-2025,23-10-2025,Christopher Walker,Corporate,Delhi,Grocery,Citizen Electronics,7387.08,8,0.25,944.01
718,ORD00718,23-05-2025,30-05-2025,Tina Owens,Home Office,Hyderabad,Furniture,Whether Grocery,4851.96,3,0.02,1151.57
719,ORD00719,01-06-2025,07-06-2025,Johnny Williams,Home Office,Pune,Fashion,Go Fashion,743.25,8,0.15,230.34
720,ORD00720,16-05-2024,23-05-2024,Emily Harris,Corporate,Mumbai,Beauty,Stand Fashion,7177.22,6,0.38,2374.38
721,ORD00721,20-10-2024,23-10-2024,Joshua Elliott,Corporate,Mumbai,Furniture,Term Beauty,5328.58,3,0.3,43.03
722,ORD00722,12-09-2025,18-09-2025,Christopher Torres,Consumer,Delhi,Electronics,Job Grocery,4187.58,8,0.12,1347.14
723,ORD00723,30-07-2025,01-08-2025,William Hughes,Home Office,Chennai,Grocery,Surface Grocery,6753.56,8,0.16,-780.76
724,ORD00724,15-06-2024,22-06-2024,Robert Manning,Corporate,Mumbai,Furniture,Together Beauty,5843.63,4,0.36,1205.19
725,ORD00725,19-03-2026,25-03-2026,Christine Wells,Home Office,Hyderabad,Grocery,Person Grocery,1365.34,7,0.17,223.62
726,ORD00726,10-04-2025,16-04-2025,Amy Fuller,Corporate,Delhi,Fashion,When Electronics,7032.06,5,0.28,290.7
727,ORD00727,09-03-2025,14-03-2025,Evelyn Coleman,Corporate,Chennai,Fashion,Play Beauty,8317.94,7,0.29,1372.55
728,ORD00728,09-03-2025,12-03-2025,Katherine Rodriguez,Consumer,Delhi,Grocery,Bad Beauty,7295.55,10,0.49,-852.97
729,ORD00729,09-09-2024,14-09-2024,Tina Holder,Consumer,Delhi,Beauty,Voice Furniture,1557.98,2,0.14,-72.19
730,ORD00730,26-03-2025,01-04-2025,Kristen Ellison,Consumer,Hyderabad,Electronics,Opportunity Grocery,4006.64,9,0.44,327.06
731,ORD00731,14-04-2026,21-04-2026,Kristina Shah DVM,Corporate,Mumbai,Electronics,Magazine Fashion,6556.48,4,0.26,386.36
732,ORD00732,18-05-2025,25-05-2025,John Cook,Corporate,Bangalore,Electronics,Development Fashion,8407.26,3,0.01,126.25
733,ORD00733,13-12-2025,16-12-2025,Maria Holt MD,Consumer,Chennai,Electronics,Someone Beauty,4090.57,4,0.03,-31.63
734,ORD00734,24-01-2025,27-01-2025,William Morrow,Consumer,Pune,Electronics,Choice Furniture,813.11,8,0.06,244.76
735,ORD00735,28-12-2024,02-01-2025,Scott Hensley,Corporate,Hyderabad,Fashion,Marriage Grocery,5595.81,2,0.24,-487.54
736,ORD00736,09-05-2024,13-05-2024,Anthony Mason,Consumer,Hyderabad,Grocery,I Fashion,9308.27,2,0.36,1814.53
737,ORD00737,03-08-2024,04-08-2024,Andre Moore,Consumer,Delhi,Furniture,Some Fashion,3818.44,8,0.41,1272.75
738,ORD00738,30-08-2024,03-09-2024,Peter Torres,Consumer,Delhi,Beauty,Doctor Electronics,7997.25,3,0.15,2401.74
739,ORD00739,01-05-2026,05-05-2026,Sheila Holt MD,Corporate,Mumbai,Furniture,Recent Beauty,3062.35,8,0.18,1037.72
740,ORD00740,02-07-2024,03-07-2024,Lori King,Corporate,Bangalore,Furniture,Buy Beauty,1836.06,1,0.37,477.22
741,ORD00741,13-12-2024,17-12-2024,Whitney Martin,Home Office,Delhi,Furniture,Science Electronics,1915.71,1,0,-132.97
742,ORD00742,17-07-2024,22-07-2024,Andrew Guerra,Home Office,Mumbai,Grocery,Skin Grocery,3923.98,6,0.4,681.48
743,ORD00743,15-08-2025,18-08-2025,Miranda Brown,Corporate,Bangalore,Beauty,Them Furniture,5461.99,3,0.25,203.82
744,ORD00744,15-11-2025,20-11-2025,Michael Stevens,Home Office,Mumbai,Fashion,And Beauty,1312.53,3,0.21,315.7
745,ORD00745,02-09-2025,04-09-2025,Sophia Smith,Corporate,Bangalore,Beauty,Certain Furniture,4205.15,8,0.27,591.28
746,ORD00746,11-08-2025,15-08-2025,Donna Hughes,Corporate,Bangalore,Beauty,Goal Fashion,1637.44,10,0.2,471.98
747,ORD00747,19-05-2024,25-05-2024,Sarah Williams,Home Office,Delhi,Grocery,Situation Fashion,9273.32,7,0.09,-573.12
748,ORD00748,02-09-2025,04-09-2025,Nancy Smith,Home Office,Mumbai,Furniture,Just Furniture,1007.1,1,0.12,-157.35
749,ORD00749,05-01-2025,06-01-2025,Roberto Jackson,Corporate,Hyderabad,Furniture,Camera Fashion,8855.1,2,0.43,1038.45
750,ORD00750,18-11-2025,22-11-2025,Aaron Hernandez,Corporate,Delhi,Grocery,Coach Electronics,2719.95,2,0.13,-359.82
751,ORD00751,18-10-2025,20-10-2025,Jorge Webb,Corporate,Pune,Beauty,Fish Furniture,767.44,10,0.47,126.6
752,ORD00752,12-09-2025,18-09-2025,Alejandro Padilla,Corporate,Bangalore,Fashion,Single Electronics,3261.06,3,0.45,1137.13
753,ORD00753,02-01-2025,07-01-2025,Anthony Cooper,Corporate,Chennai,Beauty,Light Fashion,3488.81,5,0.5,-5.03
754,ORD00754,26-11-2025,27-11-2025,Kevin Garcia,Home Office,Chennai,Grocery,Yeah Grocery,4287.97,2,0.47,595.02
755,ORD00755,07-07-2024,13-07-2024,Chris Collins,Consumer,Mumbai,Electronics,Back Beauty,8488.39,6,0.01,1850.52
756,ORD00756,07-09-2024,11-09-2024,Karen Montgomery,Corporate,Mumbai,Electronics,Recently Beauty,3583.68,3,0.36,-81.01
757,ORD00757,10-11-2024,12-11-2024,Holly Kelley,Consumer,Mumbai,Electronics,Break Beauty,8119.42,7,0.1,2446.29
758,ORD00758,11-07-2025,13-07-2025,Jennifer Robinson,Home Office,Chennai,Furniture,Of Beauty,9480.45,3,0.46,560.21
759,ORD00759,24-06-2024,30-06-2024,Tammy Santos,Consumer,Hyderabad,Furniture,Small Grocery,183.87,7,0.44,-9.61
760,ORD00760,11-03-2025,12-03-2025,Chelsea Erickson,Consumer,Mumbai,Beauty,Interview Electronics,4010.7,8,0.27,666.4
761,ORD00761,15-07-2024,16-07-2024,Heather Allen,Consumer,Delhi,Electronics,Down Electronics,1936.15,4,0.32,415.74
762,ORD00762,28-04-2026,04-05-2026,Melissa Miller,Corporate,Bangalore,Grocery,Bit Grocery,8337.61,1,0.25,1691.9
763,ORD00763,14-04-2025,16-04-2025,Crystal Johnson,Corporate,Pune,Beauty,Six Beauty,2722.45,9,0.24,253.5
764,ORD00764,22-02-2026,24-02-2026,Randall Smith,Home Office,Chennai,Furniture,Pm Beauty,5537.31,2,0.23,-563.3
765,ORD00765,28-11-2024,02-12-2024,Richard Clark,Home Office,Delhi,Fashion,Wide Furniture,1684.24,8,0.34,23.38
766,ORD00766,02-09-2025,08-09-2025,Brittany Mccoy,Consumer,Hyderabad,Furniture,Top Fashion,8885.7,4,0.42,231.45
767,ORD00767,11-03-2026,13-03-2026,Michelle Flores,Consumer,Pune,Grocery,Design Furniture,3977.94,9,0.03,791.91
768,ORD00768,01-06-2024,02-06-2024,Carlos Tate,Corporate,Hyderabad,Furniture,Spring Fashion,2909.72,9,0.01,-451.37
769,ORD00769,31-03-2025,04-04-2025,Sabrina Martin,Consumer,Mumbai,Fashion,Purpose Beauty,2890,2,0.23,-507.75
770,ORD00770,07-08-2025,08-08-2025,Daniel Sanchez,Home Office,Delhi,Grocery,Letter Grocery,1291.06,8,0.25,-137.89
771,ORD00771,19-02-2026,26-02-2026,Lauren Jordan,Corporate,Mumbai,Beauty,Western Fashion,7572.26,3,0.01,1943.88
772,ORD00772,22-03-2026,29-03-2026,Randy Hamilton,Corporate,Chennai,Furniture,Bill Furniture,8778.31,8,0.38,2996.39
773,ORD00773,28-09-2024,02-10-2024,Marcus Sullivan,Consumer,Delhi,Beauty,Number Beauty,5647.19,7,0.19,787.65
774,ORD00774,27-03-2025,28-03-2025,David Meyer,Consumer,Mumbai,Furniture,Thus Grocery,2836.6,2,0.32,614.4
775,ORD00775,15-10-2024,21-10-2024,Nicholas Page,Consumer,Delhi,Electronics,Since Electronics,5446.86,8,0.29,457.76
776,ORD00776,19-09-2025,24-09-2025,Devin Davis,Corporate,Bangalore,Electronics,Front Beauty,6052.61,6,0.1,1896.65
777,ORD00777,13-11-2025,14-11-2025,Marc Mcneil,Home Office,Bangalore,Electronics,Particularly Grocery,3290.45,9,0.32,925.52
778,ORD00778,23-04-2026,30-04-2026,Bobby Williams,Corporate,Bangalore,Furniture,Several Furniture,9674.14,2,0.3,-604.34
779,ORD00779,25-06-2025,27-06-2025,Jennifer Martinez,Corporate,Pune,Fashion,First Beauty,501.85,3,0.34,162.66
780,ORD00780,05-02-2025,11-02-2025,Miguel Gentry,Corporate,Bangalore,Beauty,Father Grocery,3960.97,6,0.11,1105.49
781,ORD00781,21-08-2025,22-08-2025,Sandra Burton,Home Office,Chennai,Electronics,With Electronics,2598.26,6,0.4,-285.01
782,ORD00782,12-01-2025,19-01-2025,Joseph Adkins,Consumer,Hyderabad,Electronics,Close Furniture,9159.12,6,0.16,1013.18
783,ORD00783,13-03-2026,14-03-2026,John Kim,Home Office,Chennai,Fashion,Staff Electronics,3314.58,3,0.49,1069.57
784,ORD00784,11-05-2025,14-05-2025,Stephen Taylor,Consumer,Mumbai,Fashion,Wonder Fashion,5237.55,1,0.04,-831.65
785,ORD00785,27-02-2026,04-03-2026,Alec Ellis DDS,Home Office,Delhi,Furniture,Unit Electronics,2134.66,7,0.47,141.16
786,ORD00786,07-06-2024,09-06-2024,Amber Robertson,Home Office,Mumbai,Grocery,Message Fashion,4745.44,6,0.12,-232.59
787,ORD00787,20-01-2026,25-01-2026,Keith Miles,Corporate,Hyderabad,Grocery,Write Furniture,4626.37,2,0.13,1068.08
788,ORD00788,14-08-2025,18-08-2025,Justin Santiago,Consumer,Bangalore,Beauty,Car Grocery,3493.73,10,0.11,207.53
789,ORD00789,02-12-2025,08-12-2025,Jeffrey Pierce,Home Office,Delhi,Beauty,Reduce Furniture,4763.77,10,0.26,459.73
790,ORD00790,21-05-2024,22-05-2024,James Williams,Home Office,Pune,Furniture,Indicate Furniture,2635.12,10,0.03,90.47
791,ORD00791,29-04-2025,03-05-2025,Jeffrey Sutton,Corporate,Mumbai,Grocery,High Furniture,1449.02,9,0.27,109.79
792,ORD00792,23-02-2025,26-02-2025,Alyssa Bryant,Home Office,Delhi,Furniture,Later Grocery,9489.26,2,0.34,-404.38
793,ORD00793,01-10-2024,02-10-2024,Michael Allen,Consumer,Pune,Furniture,Area Beauty,3633.82,4,0.38,208.71
794,ORD00794,20-02-2025,21-02-2025,Sandra Murphy,Home Office,Hyderabad,Grocery,While Fashion,1299.21,3,0.45,-147.4
795,ORD00795,17-09-2024,24-09-2024,Samantha Farrell,Consumer,Mumbai,Grocery,Image Electronics,5354.63,6,0.1,1578.73
796,ORD00796,16-12-2024,20-12-2024,John Butler,Corporate,Bangalore,Grocery,Four Fashion,6870.92,2,0.43,-752.22
797,ORD00797,27-06-2024,02-07-2024,Colleen Maxwell,Corporate,Hyderabad,Furniture,Health Grocery,8213.21,6,0.06,1867.2
798,ORD00798,20-04-2025,23-04-2025,Tracy Garcia,Corporate,Bangalore,Electronics,To Electronics,9364.56,6,0.46,829.71
799,ORD00799,05-05-2025,06-05-2025,Emily Conrad,Corporate,Chennai,Fashion,Her Fashion,7097.33,6,0.13,515.88
800,ORD00800,24-07-2025,30-07-2025,Jeffrey Mendez,Corporate,Hyderabad,Electronics,Appear Fashion,3791.37,8,0.06,528.01
801,ORD00801,17-09-2025,18-09-2025,Blake Haas,Corporate,Mumbai,Furniture,Cost Beauty,8816.02,4,0.2,-578.24
802,ORD00802,01-03-2026,06-03-2026,Tara Orr,Consumer,Bangalore,Beauty,Body Furniture,3479.11,6,0.29,869.87
803,ORD00803,24-02-2025,28-02-2025,Michelle Williams,Corporate,Pune,Furniture,Financial Fashion,4871.47,6,0.21,-476.64
804,ORD00804,14-01-2026,17-01-2026,Ashley Pugh,Corporate,Hyderabad,Beauty,Whatever Furniture,1715.06,8,0.13,396.6
805,ORD00805,21-03-2025,26-03-2025,Cheryl Carroll,Corporate,Chennai,Furniture,Artist Beauty,6630.47,3,0.39,-682.23
806,ORD00806,14-02-2026,18-02-2026,James Horne,Corporate,Bangalore,Grocery,Position Grocery,1612.23,8,0.37,446.16
807,ORD00807,30-06-2024,05-07-2024,Monique Armstrong,Consumer,Mumbai,Furniture,Effort Electronics,742.04,8,0.41,-106.35
